,longitude,latitude,Date,Temperature,station_name,EnergyConsumption,DayNumber,WeekNumber,MonthNumber,MonthName
4106,-66.120000,44.270000,2023-02-23 02:00:00,,SAULNIERVILLE,956.64,23,9,2,February
2763,-67.830000,47.160000,2023-02-23 03:00:00,,ST LEONARD CS,965.31,23,9,2,February
3437,-66.610000,45.920000,2023-02-23 03:00:00,-12.30,FREDERICTON CDA CS,965.31,23,9,2,February
4107,-66.120000,44.270000,2023-02-23 03:00:00,,SAULNIERVILLE,965.31,23,9,2,February
2764,-67.830000,47.160000,2023-02-23 04:00:00,,ST LEONARD CS,960.49,23,9,2,February
3438,-66.610000,45.920000,2023-02-23 04:00:00,-12.60,FREDERICTON CDA CS,960.49,23,9,2,February
4108,-66.120000,44.270000,2023-02-23 04:00:00,,SAULNIERVILLE,960.49,23,9,2,February
2765,-67.830000,47.160000,2023-02-23 05:00:00,,ST LEONARD CS,1082.72,23,9,2,February
3439,-66.610000,45.920000,2023-02-23 05:00:00,-13.20,FREDERICTON CDA CS,1082.72,23,9,2,February
4109,-66.120000,44.270000,2023-02-23 05:00:00,,SAULNIERVILLE,1082.72,23,9,2,February
2766,-67.830000,47.160000,2023-02-23 06:00:00,,ST LEONARD CS,1531.22,23,9,2,February
3440,-66.610000,45.920000,2023-02-23 06:00:00,-13.50,FREDERICTON CDA CS,1531.22,23,9,2,February
4110,-66.120000,44.270000,2023-02-23 06:00:00,,SAULNIERVILLE,1531.22,23,9,2,February
2767,-67.830000,47.160000,2023-02-23 07:00:00,,ST LEONARD CS,1528.82,23,9,2,February
3441,-66.610000,45.920000,2023-02-23 07:00:00,-13.80,FREDERICTON CDA CS,1528.82,23,9,2,February
4111,-66.120000,44.270000,2023-02-23 07:00:00,,SAULNIERVILLE,1528.82,23,9,2,February
2768,-67.830000,47.160000,2023-02-23 08:00:00,,ST LEONARD CS,1536.5,23,9,2,February
3442,-66.610000,45.920000,2023-02-23 08:00:00,-14.00,FREDERICTON CDA CS,1536.5,23,9,2,February
4112,-66.120000,44.270000,2023-02-23 08:00:00,,SAULNIERVILLE,1536.5,23,9,2,February
2769,-67.830000,47.160000,2023-02-23 09:00:00,,ST LEONARD CS,1481.65,23,9,2,February
3443,-66.610000,45.920000,2023-02-23 09:00:00,-14.00,FREDERICTON CDA CS,1481.65,23,9,2,February
4113,-66.120000,44.270000,2023-02-23 09:00:00,,SAULNIERVILLE,1481.65,23,9,2,February
2770,-67.830000,47.160000,2023-02-23 10:00:00,,ST LEONARD CS,1353.17,23,9,2,February
3444,-66.610000,45.920000,2023-02-23 10:00:00,-13.70,FREDERICTON CDA CS,1353.17,23,9,2,February
4114,-66.120000,44.270000,2023-02-23 10:00:00,,SAULNIERVILLE,1353.17,23,9,2,February
2771,-67.830000,47.160000,2023-02-23 11:00:00,,ST LEONARD CS,1341.62,23,9,2,February
3445,-66.610000,45.920000,2023-02-23 11:00:00,-12.90,FREDERICTON CDA CS,1341.62,23,9,2,February
4115,-66.120000,44.270000,2023-02-23 11:00:00,,SAULNIERVILLE,1341.62,23,9,2,February
2772,-67.830000,47.160000,2023-02-23 12:00:00,,ST LEONARD CS,1357.97,23,9,2,February
3446,-66.610000,45.920000,2023-02-23 12:00:00,-11.40,FREDERICTON CDA CS,1357.97,23,9,2,February
4116,-66.120000,44.270000,2023-02-23 12:00:00,,SAULNIERVILLE,1357.97,23,9,2,February
2773,-67.830000,47.160000,2023-02-23 13:00:00,,ST LEONARD CS,1372.42,23,9,2,February
3447,-66.610000,45.920000,2023-02-23 13:00:00,-10.40,FREDERICTON CDA CS,1372.42,23,9,2,February
4117,-66.120000,44.270000,2023-02-23 13:00:00,,SAULNIERVILLE,1372.42,23,9,2,February
2774,-67.830000,47.160000,2023-02-23 14:00:00,,ST LEONARD CS,1362.79,23,9,2,February
3448,-66.610000,45.920000,2023-02-23 14:00:00,-9.40,FREDERICTON CDA CS,1362.79,23,9,2,February
4118,-66.120000,44.270000,2023-02-23 14:00:00,,SAULNIERVILLE,1362.79,23,9,2,February
2775,-67.830000,47.160000,2023-02-23 15:00:00,,ST LEONARD CS,1326.69,23,9,2,February
3449,-66.610000,45.920000,2023-02-23 15:00:00,-9.40,FREDERICTON CDA CS,1326.69,23,9,2,February
4119,-66.120000,44.270000,2023-02-23 15:00:00,,SAULNIERVILLE,1326.69,23,9,2,February
2776,-67.830000,47.160000,2023-02-23 16:00:00,,ST LEONARD CS,1299.28,23,9,2,February
3450,-66.610000,45.920000,2023-02-23 16:00:00,-9.30,FREDERICTON CDA CS,1299.28,23,9,2,February
4120,-66.120000,44.270000,2023-02-23 16:00:00,,SAULNIERVILLE,1299.28,23,9,2,February
2777,-67.830000,47.160000,2023-02-23 17:00:00,,ST LEONARD CS,1231.9,23,9,2,February
3451,-66.610000,45.920000,2023-02-23 17:00:00,-9.20,FREDERICTON CDA CS,1231.9,23,9,2,February
4121,-66.120000,44.270000,2023-02-23 17:00:00,,SAULNIERVILLE,1231.9,23,9,2,February
2778,-67.830000,47.160000,2023-02-23 18:00:00,,ST LEONARD CS,1218.4299999999998,23,9,2,February
3452,-66.610000,45.920000,2023-02-23 18:00:00,-9.20,FREDERICTON CDA CS,1218.4299999999998,23,9,2,February
4122,-66.120000,44.270000,2023-02-23 18:00:00,,SAULNIERVILLE,1218.4299999999998,23,9,2,February
2779,-67.830000,47.160000,2023-02-23 19:00:00,,ST LEONARD CS,1148.1599999999999,23,9,2,February
3453,-66.610000,45.920000,2023-02-23 19:00:00,-9.30,FREDERICTON CDA CS,1148.1599999999999,23,9,2,February
4123,-66.120000,44.270000,2023-02-23 19:00:00,,SAULNIERVILLE,1148.1599999999999,23,9,2,February
2780,-67.830000,47.160000,2023-02-23 20:00:00,,ST LEONARD CS,1134.22,23,9,2,February
3454,-66.610000,45.920000,2023-02-23 20:00:00,-9.50,FREDERICTON CDA CS,1134.22,23,9,2,February
4124,-66.120000,44.270000,2023-02-23 20:00:00,,SAULNIERVILLE,1134.22,23,9,2,February
2781,-67.830000,47.160000,2023-02-23 21:00:00,,ST LEONARD CS,916.71,23,9,2,February
3455,-66.610000,45.920000,2023-02-23 21:00:00,-9.60,FREDERICTON CDA CS,916.71,23,9,2,February
4125,-66.120000,44.270000,2023-02-23 21:00:00,,SAULNIERVILLE,916.71,23,9,2,February
2782,-67.830000,47.160000,2023-02-23 22:00:00,,ST LEONARD CS,822.88,23,9,2,February
3456,-66.610000,45.920000,2023-02-23 22:00:00,-9.80,FREDERICTON CDA CS,822.88,23,9,2,February
4126,-66.120000,44.270000,2023-02-23 22:00:00,,SAULNIERVILLE,822.88,23,9,2,February
2783,-67.830000,47.160000,2023-02-23 23:00:00,,ST LEONARD CS,828.64,23,9,2,February
3457,-66.610000,45.920000,2023-02-23 23:00:00,-10.50,FREDERICTON CDA CS,828.64,23,9,2,February
4127,-66.120000,44.270000,2023-02-23 23:00:00,,SAULNIERVILLE,828.64,23,9,2,February
2784,-67.830000,47.160000,2023-02-24 00:00:00,,ST LEONARD CS,769.45,24,9,2,February
3458,-66.610000,45.920000,2023-02-24 00:00:00,-11.50,FREDERICTON CDA CS,769.45,24,9,2,February
4128,-66.120000,44.270000,2023-02-24 00:00:00,,SAULNIERVILLE,769.45,24,9,2,February
2785,-67.830000,47.160000,2023-02-24 01:00:00,,ST LEONARD CS,703.53,24,9,2,February
3459,-66.610000,45.920000,2023-02-24 01:00:00,-11.60,FREDERICTON CDA CS,703.53,24,9,2,February
4129,-66.120000,44.270000,2023-02-24 01:00:00,,SAULNIERVILLE,703.53,24,9,2,February
2786,-67.830000,47.160000,2023-02-24 02:00:00,,ST LEONARD CS,715.0799999999999,24,9,2,February
3460,-66.610000,45.920000,2023-02-24 02:00:00,-11.90,FREDERICTON CDA CS,715.0799999999999,24,9,2,February
4130,-66.120000,44.270000,2023-02-24 02:00:00,,SAULNIERVILLE,715.0799999999999,24,9,2,February
2787,-67.830000,47.160000,2023-02-24 03:00:00,,ST LEONARD CS,704.01,24,9,2,February
3461,-66.610000,45.920000,2023-02-24 03:00:00,-12.10,FREDERICTON CDA CS,704.01,24,9,2,February
4131,-66.120000,44.270000,2023-02-24 03:00:00,,SAULNIERVILLE,704.01,24,9,2,February
2788,-67.830000,47.160000,2023-02-24 04:00:00,,ST LEONARD CS,707.39,24,9,2,February
3462,-66.610000,45.920000,2023-02-24 04:00:00,-12.10,FREDERICTON CDA CS,707.39,24,9,2,February
4132,-66.120000,44.270000,2023-02-24 04:00:00,,SAULNIERVILLE,707.39,24,9,2,February
2789,-67.830000,47.160000,2023-02-24 05:00:00,,ST LEONARD CS,757.4300000000001,24,9,2,February
3463,-66.610000,45.920000,2023-02-24 05:00:00,-12.30,FREDERICTON CDA CS,757.4300000000001,24,9,2,February
4133,-66.120000,44.270000,2023-02-24 05:00:00,,SAULNIERVILLE,757.4300000000001,24,9,2,February
2790,-67.830000,47.160000,2023-02-24 06:00:00,,ST LEONARD CS,1296.3899999999999,24,9,2,February
3464,-66.610000,45.920000,2023-02-24 06:00:00,-12.20,FREDERICTON CDA CS,1296.3899999999999,24,9,2,February
4134,-66.120000,44.270000,2023-02-24 06:00:00,,SAULNIERVILLE,1296.3899999999999,24,9,2,February
2791,-67.830000,47.160000,2023-02-24 07:00:00,,ST LEONARD CS,1299.75,24,9,2,February
3465,-66.610000,45.920000,2023-02-24 07:00:00,-12.40,FREDERICTON CDA CS,1299.75,24,9,2,February
4135,-66.120000,44.270000,2023-02-24 07:00:00,,SAULNIERVILLE,1299.75,24,9,2,February
2792,-67.830000,47.160000,2023-02-24 08:00:00,,ST LEONARD CS,1324.77,24,9,2,February
3466,-66.610000,45.920000,2023-02-24 08:00:00,-12.90,FREDERICTON CDA CS,1324.77,24,9,2,February
4136,-66.120000,44.270000,2023-02-24 08:00:00,,SAULNIERVILLE,1324.77,24,9,2,February
2793,-67.830000,47.160000,2023-02-24 09:00:00,,ST LEONARD CS,1426.32,24,9,2,February
3467,-66.610000,45.920000,2023-02-24 09:00:00,-12.90,FREDERICTON CDA CS,1426.32,24,9,2,February
4137,-66.120000,44.270000,2023-02-24 09:00:00,,SAULNIERVILLE,1426.32,24,9,2,February
2794,-67.830000,47.160000,2023-02-24 10:00:00,,ST LEONARD CS,1451.3400000000001,24,9,2,February
3468,-66.610000,45.920000,2023-02-24 10:00:00,-12.60,FREDERICTON CDA CS,1451.3400000000001,24,9,2,February
4138,-66.120000,44.270000,2023-02-24 10:00:00,,SAULNIERVILLE,1451.3400000000001,24,9,2,February
2795,-67.830000,47.160000,2023-02-24 11:00:00,,ST LEONARD CS,1434.5,24,9,2,February
3469,-66.610000,45.920000,2023-02-24 11:00:00,-12.60,FREDERICTON CDA CS,1434.5,24,9,2,February
4139,-66.120000,44.270000,2023-02-24 11:00:00,,SAULNIERVILLE,1434.5,24,9,2,February
2796,-67.830000,47.160000,2023-02-24 12:00:00,,ST LEONARD CS,1447.0,24,9,2,February
3470,-66.610000,45.920000,2023-02-24 12:00:00,-11.80,FREDERICTON CDA CS,1447.0,24,9,2,February
4140,-66.120000,44.270000,2023-02-24 12:00:00,,SAULNIERVILLE,1447.0,24,9,2,February
2797,-67.830000,47.160000,2023-02-24 13:00:00,,ST LEONARD CS,1496.08,24,9,2,February
3471,-66.610000,45.920000,2023-02-24 13:00:00,-11.20,FREDERICTON CDA CS,1496.08,24,9,2,February
4141,-66.120000,44.270000,2023-02-24 13:00:00,,SAULNIERVILLE,1496.08,24,9,2,February
2798,-67.830000,47.160000,2023-02-24 14:00:00,,ST LEONARD CS,1450.85,24,9,2,February
3472,-66.610000,45.920000,2023-02-24 14:00:00,-10.60,FREDERICTON CDA CS,1450.85,24,9,2,February
4142,-66.120000,44.270000,2023-02-24 14:00:00,,SAULNIERVILLE,1450.85,24,9,2,February
2799,-67.830000,47.160000,2023-02-24 15:00:00,,ST LEONARD CS,1477.79,24,9,2,February
3473,-66.610000,45.920000,2023-02-24 15:00:00,-9.80,FREDERICTON CDA CS,1477.79,24,9,2,February
4143,-66.120000,44.270000,2023-02-24 15:00:00,,SAULNIERVILLE,1477.79,24,9,2,February
2800,-67.830000,47.160000,2023-02-24 16:00:00,,ST LEONARD CS,1562.98,24,9,2,February
3474,-66.610000,45.920000,2023-02-24 16:00:00,-9.80,FREDERICTON CDA CS,1562.98,24,9,2,February
4144,-66.120000,44.270000,2023-02-24 16:00:00,,SAULNIERVILLE,1562.98,24,9,2,February
2801,-67.830000,47.160000,2023-02-24 17:00:00,,ST LEONARD CS,1435.94,24,9,2,February
3475,-66.610000,45.920000,2023-02-24 17:00:00,-10.30,FREDERICTON CDA CS,1435.94,24,9,2,February
4145,-66.120000,44.270000,2023-02-24 17:00:00,,SAULNIERVILLE,1435.94,24,9,2,February
2802,-67.830000,47.160000,2023-02-24 18:00:00,,ST LEONARD CS,1285.32,24,9,2,February
3476,-66.610000,45.920000,2023-02-24 18:00:00,-10.80,FREDERICTON CDA CS,1285.32,24,9,2,February
4146,-66.120000,44.270000,2023-02-24 18:00:00,,SAULNIERVILLE,1285.32,24,9,2,February
2803,-67.830000,47.160000,2023-02-24 19:00:00,,ST LEONARD CS,1150.58,24,9,2,February
3477,-66.610000,45.920000,2023-02-24 19:00:00,-11.70,FREDERICTON CDA CS,1150.58,24,9,2,February
4147,-66.120000,44.270000,2023-02-24 19:00:00,,SAULNIERVILLE,1150.58,24,9,2,February
2804,-67.830000,47.160000,2023-02-24 20:00:00,,ST LEONARD CS,1126.04,24,9,2,February
3478,-66.610000,45.920000,2023-02-24 20:00:00,-12.60,FREDERICTON CDA CS,1126.04,24,9,2,February
4148,-66.120000,44.270000,2023-02-24 20:00:00,,SAULNIERVILLE,1126.04,24,9,2,February
2805,-67.830000,47.160000,2023-02-24 21:00:00,,ST LEONARD CS,920.56,24,9,2,February
3479,-66.610000,45.920000,2023-02-24 21:00:00,-12.90,FREDERICTON CDA CS,920.56,24,9,2,February
4149,-66.120000,44.270000,2023-02-24 21:00:00,,SAULNIERVILLE,920.56,24,9,2,February
2806,-67.830000,47.160000,2023-02-24 22:00:00,,ST LEONARD CS,845.97,24,9,2,February
3480,-66.610000,45.920000,2023-02-24 22:00:00,-14.00,FREDERICTON CDA CS,845.97,24,9,2,February
4150,-66.120000,44.270000,2023-02-24 22:00:00,,SAULNIERVILLE,845.97,24,9,2,February
2807,-67.830000,47.160000,2023-02-24 23:00:00,,ST LEONARD CS,835.38,24,9,2,February
3481,-66.610000,45.920000,2023-02-24 23:00:00,-14.60,FREDERICTON CDA CS,835.38,24,9,2,February
4151,-66.120000,44.270000,2023-02-24 23:00:00,,SAULNIERVILLE,835.38,24,9,2,February
2808,-67.830000,47.160000,2023-02-25 00:00:00,,ST LEONARD CS,784.38,25,9,2,February
3482,-66.610000,45.920000,2023-02-25 00:00:00,-15.20,FREDERICTON CDA CS,784.38,25,9,2,February
4152,-66.120000,44.270000,2023-02-25 00:00:00,,SAULNIERVILLE,784.38,25,9,2,February
2809,-67.830000,47.160000,2023-02-25 01:00:00,,ST LEONARD CS,736.73,25,9,2,February
3483,-66.610000,45.920000,2023-02-25 01:00:00,-17.30,FREDERICTON CDA CS,736.73,25,9,2,February
4153,-66.120000,44.270000,2023-02-25 01:00:00,,SAULNIERVILLE,736.73,25,9,2,February
2810,-67.830000,47.160000,2023-02-25 02:00:00,,ST LEONARD CS,739.13,25,9,2,February
3484,-66.610000,45.920000,2023-02-25 02:00:00,-15.70,FREDERICTON CDA CS,739.13,25,9,2,February
4154,-66.120000,44.270000,2023-02-25 02:00:00,,SAULNIERVILLE,739.13,25,9,2,February
2811,-67.830000,47.160000,2023-02-25 03:00:00,,ST LEONARD CS,741.55,25,9,2,February
3485,-66.610000,45.920000,2023-02-25 03:00:00,-16.90,FREDERICTON CDA CS,741.55,25,9,2,February
4155,-66.120000,44.270000,2023-02-25 03:00:00,,SAULNIERVILLE,741.55,25,9,2,February
2812,-67.830000,47.160000,2023-02-25 04:00:00,,ST LEONARD CS,744.92,25,9,2,February
3486,-66.610000,45.920000,2023-02-25 04:00:00,-18.10,FREDERICTON CDA CS,744.92,25,9,2,February
4156,-66.120000,44.270000,2023-02-25 04:00:00,,SAULNIERVILLE,744.92,25,9,2,February
2813,-67.830000,47.160000,2023-02-25 05:00:00,,ST LEONARD CS,726.63,25,9,2,February
3487,-66.610000,45.920000,2023-02-25 05:00:00,-19.20,FREDERICTON CDA CS,726.63,25,9,2,February
4157,-66.120000,44.270000,2023-02-25 05:00:00,,SAULNIERVILLE,726.63,25,9,2,February
2814,-67.830000,47.160000,2023-02-25 06:00:00,,ST LEONARD CS,745.88,25,9,2,February
3488,-66.610000,45.920000,2023-02-25 06:00:00,-19.30,FREDERICTON CDA CS,745.88,25,9,2,February
4158,-66.120000,44.270000,2023-02-25 06:00:00,,SAULNIERVILLE,745.88,25,9,2,February
2815,-67.830000,47.160000,2023-02-25 07:00:00,,ST LEONARD CS,715.55,25,9,2,February
3489,-66.610000,45.920000,2023-02-25 07:00:00,-19.70,FREDERICTON CDA CS,715.55,25,9,2,February
4159,-66.120000,44.270000,2023-02-25 07:00:00,,SAULNIERVILLE,715.55,25,9,2,February
2816,-67.830000,47.160000,2023-02-25 08:00:00,,ST LEONARD CS,734.32,25,9,2,February
3490,-66.610000,45.920000,2023-02-25 08:00:00,-19.40,FREDERICTON CDA CS,734.32,25,9,2,February
4160,-66.120000,44.270000,2023-02-25 08:00:00,,SAULNIERVILLE,734.32,25,9,2,February
2817,-67.830000,47.160000,2023-02-25 09:00:00,,ST LEONARD CS,755.02,25,9,2,February
3491,-66.610000,45.920000,2023-02-25 09:00:00,-18.80,FREDERICTON CDA CS,755.02,25,9,2,February
4161,-66.120000,44.270000,2023-02-25 09:00:00,,SAULNIERVILLE,755.02,25,9,2,February
2818,-67.830000,47.160000,2023-02-25 10:00:00,,ST LEONARD CS,744.91,25,9,2,February
3492,-66.610000,45.920000,2023-02-25 10:00:00,-17.40,FREDERICTON CDA CS,744.91,25,9,2,February
4162,-66.120000,44.270000,2023-02-25 10:00:00,,SAULNIERVILLE,744.91,25,9,2,February
2819,-67.830000,47.160000,2023-02-25 11:00:00,,ST LEONARD CS,733.37,25,9,2,February
3493,-66.610000,45.920000,2023-02-25 11:00:00,-15.90,FREDERICTON CDA CS,733.37,25,9,2,February
4163,-66.120000,44.270000,2023-02-25 11:00:00,,SAULNIERVILLE,733.37,25,9,2,February
2820,-67.830000,47.160000,2023-02-25 12:00:00,,ST LEONARD CS,749.24,25,9,2,February
3494,-66.610000,45.920000,2023-02-25 12:00:00,-14.40,FREDERICTON CDA CS,749.24,25,9,2,February
4164,-66.120000,44.270000,2023-02-25 12:00:00,,SAULNIERVILLE,749.24,25,9,2,February
2821,-67.830000,47.160000,2023-02-25 13:00:00,,ST LEONARD CS,740.58,25,9,2,February
3495,-66.610000,45.920000,2023-02-25 13:00:00,-13.40,FREDERICTON CDA CS,740.58,25,9,2,February
4165,-66.120000,44.270000,2023-02-25 13:00:00,,SAULNIERVILLE,740.58,25,9,2,February
2822,-67.830000,47.160000,2023-02-25 14:00:00,,ST LEONARD CS,736.26,25,9,2,February
3496,-66.610000,45.920000,2023-02-25 14:00:00,-12.50,FREDERICTON CDA CS,736.26,25,9,2,February
4166,-66.120000,44.270000,2023-02-25 14:00:00,,SAULNIERVILLE,736.26,25,9,2,February
2823,-67.830000,47.160000,2023-02-25 15:00:00,,ST LEONARD CS,736.26,25,9,2,February
3497,-66.610000,45.920000,2023-02-25 15:00:00,-12.30,FREDERICTON CDA CS,736.26,25,9,2,February
4167,-66.120000,44.270000,2023-02-25 15:00:00,,SAULNIERVILLE,736.26,25,9,2,February
2824,-67.830000,47.160000,2023-02-25 16:00:00,,ST LEONARD CS,761.28,25,9,2,February
3498,-66.610000,45.920000,2023-02-25 16:00:00,-12.60,FREDERICTON CDA CS,761.28,25,9,2,February
4168,-66.120000,44.270000,2023-02-25 16:00:00,,SAULNIERVILLE,761.28,25,9,2,February
2825,-67.830000,47.160000,2023-02-25 17:00:00,,ST LEONARD CS,715.56,25,9,2,February
3499,-66.610000,45.920000,2023-02-25 17:00:00,-12.50,FREDERICTON CDA CS,715.56,25,9,2,February
4169,-66.120000,44.270000,2023-02-25 17:00:00,,SAULNIERVILLE,715.56,25,9,2,February
2826,-67.830000,47.160000,2023-02-25 18:00:00,,ST LEONARD CS,741.06,25,9,2,February
3500,-66.610000,45.920000,2023-02-25 18:00:00,-12.90,FREDERICTON CDA CS,741.06,25,9,2,February
4170,-66.120000,44.270000,2023-02-25 18:00:00,,SAULNIERVILLE,741.06,25,9,2,February
2827,-67.830000,47.160000,2023-02-25 19:00:00,,ST LEONARD CS,733.36,25,9,2,February
3501,-66.610000,45.920000,2023-02-25 19:00:00,-14.00,FREDERICTON CDA CS,733.36,25,9,2,February
4171,-66.120000,44.270000,2023-02-25 19:00:00,,SAULNIERVILLE,733.36,25,9,2,February
2828,-67.830000,47.160000,2023-02-25 20:00:00,,ST LEONARD CS,730.95,25,9,2,February
3502,-66.610000,45.920000,2023-02-25 20:00:00,-14.40,FREDERICTON CDA CS,730.95,25,9,2,February
4172,-66.120000,44.270000,2023-02-25 20:00:00,,SAULNIERVILLE,730.95,25,9,2,February
2829,-67.830000,47.160000,2023-02-25 21:00:00,,ST LEONARD CS,741.56,25,9,2,February
3503,-66.610000,45.920000,2023-02-25 21:00:00,-15.80,FREDERICTON CDA CS,741.56,25,9,2,February
4173,-66.120000,44.270000,2023-02-25 21:00:00,,SAULNIERVILLE,741.56,25,9,2,February
2830,-67.830000,47.160000,2023-02-25 22:00:00,,ST LEONARD CS,718.46,25,9,2,February
3504,-66.610000,45.920000,2023-02-25 22:00:00,-15.30,FREDERICTON CDA CS,718.46,25,9,2,February
4174,-66.120000,44.270000,2023-02-25 22:00:00,,SAULNIERVILLE,718.46,25,9,2,February
2831,-67.830000,47.160000,2023-02-25 23:00:00,,ST LEONARD CS,717.97,25,9,2,February
3505,-66.610000,45.920000,2023-02-25 23:00:00,-15.20,FREDERICTON CDA CS,717.97,25,9,2,February
4175,-66.120000,44.270000,2023-02-25 23:00:00,,SAULNIERVILLE,717.97,25,9,2,February
2832,-67.830000,47.160000,2023-02-26 00:00:00,,ST LEONARD CS,706.42,26,9,2,February
3506,-66.610000,45.920000,2023-02-26 00:00:00,-15.90,FREDERICTON CDA CS,706.42,26,9,2,February
4176,-66.120000,44.270000,2023-02-26 00:00:00,,SAULNIERVILLE,706.42,26,9,2,February
2833,-67.830000,47.160000,2023-02-26 01:00:00,,ST LEONARD CS,701.12,26,9,2,February
3507,-66.610000,45.920000,2023-02-26 01:00:00,-16.60,FREDERICTON CDA CS,701.12,26,9,2,February
4177,-66.120000,44.270000,2023-02-26 01:00:00,,SAULNIERVILLE,701.12,26,9,2,February
2834,-67.830000,47.160000,2023-02-26 02:00:00,,ST LEONARD CS,701.13,26,9,2,February
3508,-66.610000,45.920000,2023-02-26 02:00:00,-18.10,FREDERICTON CDA CS,701.13,26,9,2,February
4178,-66.120000,44.270000,2023-02-26 02:00:00,,SAULNIERVILLE,701.13,26,9,2,February
2835,-67.830000,47.160000,2023-02-26 03:00:00,,ST LEONARD CS,695.84,26,9,2,February
3509,-66.610000,45.920000,2023-02-26 03:00:00,-20.00,FREDERICTON CDA CS,695.84,26,9,2,February
4179,-66.120000,44.270000,2023-02-26 03:00:00,,SAULNIERVILLE,695.84,26,9,2,February
2836,-67.830000,47.160000,2023-02-26 04:00:00,,ST LEONARD CS,703.06,26,9,2,February
3510,-66.610000,45.920000,2023-02-26 04:00:00,-21.60,FREDERICTON CDA CS,703.06,26,9,2,February
4180,-66.120000,44.270000,2023-02-26 04:00:00,,SAULNIERVILLE,703.06,26,9,2,February
2837,-67.830000,47.160000,2023-02-26 05:00:00,,ST LEONARD CS,689.5799999999999,26,9,2,February
3511,-66.610000,45.920000,2023-02-26 05:00:00,-22.90,FREDERICTON CDA CS,689.5799999999999,26,9,2,February
4181,-66.120000,44.270000,2023-02-26 05:00:00,,SAULNIERVILLE,689.5799999999999,26,9,2,February
2838,-67.830000,47.160000,2023-02-26 06:00:00,,ST LEONARD CS,707.87,26,9,2,February
3512,-66.610000,45.920000,2023-02-26 06:00:00,-23.40,FREDERICTON CDA CS,707.87,26,9,2,February
4182,-66.120000,44.270000,2023-02-26 06:00:00,,SAULNIERVILLE,707.87,26,9,2,February
2839,-67.830000,47.160000,2023-02-26 07:00:00,,ST LEONARD CS,693.91,26,9,2,February
3513,-66.610000,45.920000,2023-02-26 07:00:00,-24.80,FREDERICTON CDA CS,693.91,26,9,2,February
4183,-66.120000,44.270000,2023-02-26 07:00:00,,SAULNIERVILLE,693.91,26,9,2,February
2840,-67.830000,47.160000,2023-02-26 08:00:00,,ST LEONARD CS,690.54,26,9,2,February
3514,-66.610000,45.920000,2023-02-26 08:00:00,-24.00,FREDERICTON CDA CS,690.54,26,9,2,February
4184,-66.120000,44.270000,2023-02-26 08:00:00,,SAULNIERVILLE,690.54,26,9,2,February
2841,-67.830000,47.160000,2023-02-26 09:00:00,,ST LEONARD CS,687.17,26,9,2,February
3515,-66.610000,45.920000,2023-02-26 09:00:00,-22.50,FREDERICTON CDA CS,687.17,26,9,2,February
4185,-66.120000,44.270000,2023-02-26 09:00:00,,SAULNIERVILLE,687.17,26,9,2,February
2842,-67.830000,47.160000,2023-02-26 10:00:00,,ST LEONARD CS,684.76,26,9,2,February
3516,-66.610000,45.920000,2023-02-26 10:00:00,-20.50,FREDERICTON CDA CS,684.76,26,9,2,February
4186,-66.120000,44.270000,2023-02-26 10:00:00,,SAULNIERVILLE,684.76,26,9,2,February
2843,-67.830000,47.160000,2023-02-26 11:00:00,,ST LEONARD CS,688.62,26,9,2,February
3517,-66.610000,45.920000,2023-02-26 11:00:00,-15.40,FREDERICTON CDA CS,688.62,26,9,2,February
4187,-66.120000,44.270000,2023-02-26 11:00:00,,SAULNIERVILLE,688.62,26,9,2,February
2844,-67.830000,47.160000,2023-02-26 12:00:00,,ST LEONARD CS,701.13,26,9,2,February
